"Артикул";"Трансазия_Зачеркнутая";"Цена_Трансазия";"Цена_Розничная";"Трансазия_от 3 шт."
"170301";"";"65";"81"
"170287";"486";"322";"402"
"170310";"";"150";"188"
"180023";"";"266";"332"
"170288";"";"531";"664"
"170283";"";"269";"336"
"170285";"";"217";"271"
"170280";"";"524";"655"
"170284";"";"284";"355"
"170291";"";"321";"401"
"170289";"";"159";"199"
"170279";"";"533";"666"
"170281";"";"395";"494"
"170282";"";"292";"365"
"170286";"";"276";"345"
"110052";"";"395";"494"
"110054";"";"395";"494"
"110059";"";"141";"176"
"110055";"";"255";"319"
"110053";"";"395";"494"
"110061";"";"160";"200"
"110051";"";"268";"335"
"110062";"";"10";"12"
"110060";"";"230";"288"
"110063";"";"338";"422"
"116004";"";"491";"614"
"110072";"";"298";"372"
"110075";"";"1143";"1429";"1109"
"110076";"";"298";"372"
"110188";"";"195";"244"
"170300";"";"148";"185"
"170308";"";"75";"94"
"110080";"";"111";"139"
"110085";"";"200";"250"
"110081";"";"253";"316"
"110087";"";"176";"220"
"110078";"";"96";"120"
"110088";"";"165";"206"
"110089";"";"182";"228"
"110101";"";"207";"259"
"110094";"";"196";"245"
"110096";"";"271";"339"
"110092";"";"196";"245"
"110099";"";"9";"11"
"110100";"";"207";"259"
"110104";"";"508";"635"
"110090";"";"123";"154"
"110103";"";"343";"429"
"110095";"";"343";"429"
"110106";"";"98";"122"
"110105";"";"11";"14"
"116003";"";"313";"391"
"110116";"";"232";"290"
"110113";"";"271";"339"
"110122";"";"245";"306"
"110109";"";"183";"229"
"110117";"";"400";"500"
"116013";"";"271";"339"
"110112";"";"175";"219"
"110123";"";"201";"251"
"110107";"";"175";"219"
"110126";"";"135";"169"
"116001";"";"135";"169"
"110134";"";"260";"325"
"110128";"";"256";"320"
"110187";"";"250";"312"
"110135";"";"176";"220"
"110140";"";"220";"275"
"110136";"";"351";"439"
"110137";"";"55";"69"
"110138";"";"91";"114"
"110145";"";"136";"170"
"110144";"";"235";"294"
"110150";"";"228";"285"
"110149";"";"217";"271"
"110157";"";"192";"240"
"110153";"";"212";"265"
"110159";"";"178";"222"
"110151";"";"203";"254"
"110154";"";"175";"219"
"110162";"";"178";"222"
"110152";"";"266";"332"
"110158";"";"185";"231"
"110161";"";"185";"231"
"170305";"";"92";"115"
"110163";"";"210";"262"
"110166";"";"120";"150"
"110168";"";"133";"166"
"110164";"";"210";"262"
"114004";"";"133";"166"
"110172";"";"111";"139"
"130016";"";"81";"101"
"110167";"";"133";"166"
"130027";"";"98";"122"
"130021";"";"98";"122"
"140052";"228";"114";"142"
"140057";"";"110";"138"
"140027";"";"208";"260"
"140033";"";"105";"131"
"130036";"";"58";"72"
"130034";"";"188";"235"
"140034";"";"105";"131"
"140032";"";"105";"131"
"140035";"";"105";"131"
"140045";"";"69";"86"
"140044";"";"69";"86"
"140041";"";"115";"144"
"140040";"";"115";"144"
"140068";"129";"90";"112"
"140042";"";"522";"652"
"140039";"";"115";"144"
"140069";"123";"86";"108"
"140043";"";"549";"686"
"140077";"";"190";"238"
"140075";"116";"81";"101"
"140303";"";"1172";"1465";"1137"
"140073";"122";"85";"106"
"140072";"70";"49";"61"
"140025";"";"101";"126"
"170230";"";"115";"144"
"170231";"";"177";"221"
"140163";"";"";" "
"140074";"51";"36";"45"
"140030";"";"321";"401"
"170228";"";"83";"104"
"170232";"";"115";"144"
"140038";"";"228";"285"
"140037";"";"228";"285"
"140036";"";"228";"285"
"140049";"539";"420";"525"
"140048";"281";"219";"274"
"170242";"";"41";"51"
"140050";"";"1026";"1282";"995"
"170239";"";"45";"56"
"170240";"";"12";"15"
"170241";"";"78";"98"
"140138";"";"113";"141"
"170248";"";"88";"110"
"140131";"";"34";"42"
"170243";"";"41";"51"
"180024";"";"127";"159"
"170244";"";"126";"158"
"140163";"";"";" "
"180025";"";"127";"159"
"170247";"";"86";"108"
"140134";"";"74";"92"
"170245";"";"126";"158"
"140133";"";"86";"108"
"140135";"";"74";"92"
"170250";"";"29";"36"
"140136";"";"74";"92"
"140140";"";"113";"141"
"140137";"";"57";"71"
"140144";"";"20";"25"
"180027";"";"113";"141"
"180026";"";"113";"141"
"140145";"";"42";"52"
"180030";"";"88";"110"
"140151";"";"33";"41"
"180028";"97";"58";"72"
"180029";"";"42";"52"
"140157";"50";"45";"56"
"140156";"50";"45";"56"
"140149";"";"66";"82"
"140161";"50";"45";"56"
"140159";"50";"45";"56"
"140160";"";"16";"20"
"180033";"";"23";"29"
"140162";"";"16";"20"
"140158";"50";"45";"56"
"140150";"";"33";"41"
"180036";"";"34";"42"
"180032";"";"34";"42"
"140166";"";"85";"106"
"180035";"";"23";"29"
"140170";"";"57";"71"
"180034";"";"34";"42"
"170249";"";"27";"34"
"180031";"";"34";"42"
"180037";"";"34";"42"
"140175";"";"57";"71"
"140172";"";"85";"106"
"140194";"";"58";"72"
"140196";"";"58";"72"
"140193";"";"102";"128"
"140192";"";"134";"168"
"140190";"";"98";"122"
"140197";"";"32";"40"
"140195";"";"67";"84"
"140308";"";"58";"72"
"140191";"";"137";"171"
"140199";"";"59";"74"
"140092";"";"25";"31"
"140090";"";"25";"31"
"140201";"";"58";"72"
"140091";"";"73";"91"
"140200";"";"50";"62"
"140089";"";"73";"91"
"140088";"";"25";"31"
"140093";"";"73";"91"
"140095";"";"73";"91"
"140097";"";"31";"39"
"140100";"";"77";"96"
"140094";"";"25";"31"
"140098";"";"77";"96"
"140101";"";"77";"96"
"140103";"";"77";"96"
"140099";"";"31";"39"
"140102";"";"31";"39"
"140104";"";"31";"39"
"140105";"";"77";"96"
"140086";"";"25";"31"
"170238";"";"51";"64"
"140107";"";"77";"96"
"140106";"";"31";"39"
"140108";"";"31";"39"
"170236";"";"51";"64"
"180038";"";"25";"31"
"170234";"25";"21";"26"
"170233";"1233";"961";"1201";"932"
"140114";"";"51";"64"
"140119";"97";"87";"109"
"140118";"97";"87";"109"
"140120";"";"19";"24"
"140121";"97";"87";"109"
"140122";"";"19";"24"
"140128";"";"40";"50"
"170235";"";"51";"64"
"140306";"97";"87";"109"
"170237";"";"51";"64"
"140307";"97";"87";"109"
"140129";"";"56";"70"
"140020";"";"23";"29"
"140022";"";"66";"82"
"170224";"";"27";"34"
"140130";"";"106";"132"
"170221";"";"96";"120"
"170225";"";"15";"19"
"140300";"";"66";"82"
"140021";"";"175";"219"
"140019";"25";"22";"28"
"140011";"";"22";"28"
"140012";"";"22";"28"
"170222";"";"390";"488"
"160092";"";"114";"142"
"160095";"";"130";"162"
"160094";"";"113";"141"
"140024";"";"31";"39"
"160089";"";"69";"86"
"170277";"";"72";"90"
"140013";"";"22";"28"
"140017";"25";"22";"28"
"160091";"";"138";"172"
"160103";"";"68";"85"
"160098";"";"137";"171"
"160061";"";"94";"118"
"170259";"";"147";"184"
"170265";"";"47";"59"
"170262";"";"93";"116"
"160027";"";"50";"62"
"180039";"";"83";"104"
"160031";"";"46";"58"
"160017";"";"45";"56"
"160033";"";"132";"165"
"160045";"";"74";"92"
"160046";"";"54";"68"
"160050";"";"69";"86"
"160044";"";"68";"85"
"160047";"";"69";"86"
"170257";"";"71";"89"
"160052";"";"85";"106"
"160048";"";"90";"112"
"160054";"";"87";"109"
"160049";"";"69";"86"
"160068";"";"68";"85"
"160065";"";"89";"111"
"160067";"";"86";"108"
"160069";"";"66";"82"
"160060";"";"67";"84"
"160082";"";"23";"29"
"160073";"";"81";"101"
"160076";"";"48";"60"
"170270";"";"86";"108"
"160105";"";"58";"72"
"170274";"";"49";"61"
"170271";"";"78";"98"
"160071";"";"117";"146"
"160074";"";"38";"48"
"160084";"";"58";"72"
"170276";"";"54";"68"
"170275";"";"49";"61"
"170272";"";"50";"62"
"170268";"";"88";"110"
"170012";"";"114";"142"
"170047";"";"42";"52"
"170325";"";"170";"212"
"170011";"";"114";"142"
"170334";"";"38";"48"
"170322";"";"203";"254"
"170336";"";"65";"81"
"170335";"";"65";"81"
"170324";"";"203";"254"
"170333";"";"78";"98"
"170338";"";"37";"46"
"170331";"";"47";"59"
"170019";"";"48";"60"
"170024";"146";"104";"130"
"170018";"";"48";"60"
"170013";"";"70";"88"
"170328";"";"203";"254"
"170022";"";"109";"136"
"170016";"";"109";"136"
"170020";"";"109";"136"
"170025";"";"104";"130"
"170033";"";"65";"81"
"170029";"";"71";"89"
"170030";"";"71";"89"
"170026";"289";"217";"271"
"170034";"";"65";"81"
"170032";"";"71";"89"
"170039";"";"65";"81"
"170041";"";"64";"80"
"170036";"";"65";"81"
"170049";"";"109";"136"
"170042";"";"65";"81"
"170057";"";"65";"81"
"170055";"";"65";"81"
"170052";"";"99";"124"
"170056";"";"99";"124"
"170053";"";"109";"136"
"170176";"";"99";"124"
"170058";"";"99";"124"
"170050";"";"109";"136"
"170059";"";"65";"81"
"170060";"";"75";"94"
"170068";"";"191";"239"
"170048";"";"65";"81"
"170177";"";"99";"124"
"170067";"";"75";"94"
"170062";"";"75";"94"
"170065";"";"75";"94"
"170063";"";"88";"110"
"170339";"";"75";"94"
"170323";"";"88";"110"
"180040";"";"75";"94"
"170329";"";"76";"95"
"170073";"";"76";"95"
"170072";"";"143";"179"
"170079";"";"76";"95"
"170076";"";"76";"95"
"170078";"";"126";"158"
"170074";"";"126";"158"
"170326";"";"58";"72"
"170077";"";"126";"158"
"170080";"";"76";"95"
"170081";"";"76";"95"
"170083";"";"76";"95"
"170082";"";"118";"148"
"170095";"";"31";"39"
"170337";"";"76";"95"
"170075";"";"76";"95"
"170084";"";"267";"334"
"170102";"";"62";"78"
"170096";"";"31";"39"
"170103";"";"62";"78"
"170104";"";"53";"66"
"170330";"";"102";"128"
"170110";"";"78";"98"
"170112";"";"27";"34"
"170107";"";"108";"135"
"170105";"";"64";"80"
"170113";"";"56";"70"
"170111";"";"78";"98"
"170108";"";"32";"40"
"170114";"";"81";"101"
"170115";"";"34";"42"
"170117";"";"108";"135"
"170118";"";"37";"46"
"170346";"";"68";"85"
"170120";"";"60";"75"
"170116";"";"60";"75"
"170119";"";"67";"84"
"170351";"";"30";"38"
"170350";"";"27";"34"
"170349";"";"45";"56"
"170354";"";"21";"26"
"170355";"";"25";"31"
"170159";"";"35";"44"
"170129";"";"25";"31"
"170133";"";"27";"34"
"170135";"";"25";"31"
"170343";"46";"23";"29"
"170128";"";"25";"31"
"170353";"";"23";"29"
"170131";"";"27";"34"
"170144";"";"45";"56"
"170141";"";"45";"56"
"170151";"";"45";"56"
"170143";"";"45";"56"
"170149";"";"30";"38"
"170152";"";"45";"56"
"170148";"";"30";"38"
"170153";"";"45";"56"
"170154";"";"45";"56"
"170156";"";"45";"56"
"170155";"";"45";"56"
"170157";"";"30";"38"
"170369";"";"16";"20"
"170158";"";"18";"22"
"170137";"";"45";"56"
"170372";"";"16";"20"
"170364";"";"18";"22"
"170359";"";"50";"62"
"170368";"";"16";"20"
"170366";"";"18";"22"
"170357";"";"298";"372"
"170363";"";"32";"40"
"170360";"";"52";"65"
"170367";"";"25";"31"
"170160";"";"16";"20"
"170167";"";"35";"44"
"170162";"";"16";"20"
"170161";"";"16";"20"
"170174";"";"63";"79"
"170165";"";"37";"46"
"170170";"";"37";"46"
"570042";"105";"89";"111"
"510039";"";"560";"700"
"570044";"";"478";"598"
"570043";"";"478";"598"
"530013";"331";"149";"186"
"510031";"";"469";"586"
"530011";"";"805";"1006";"781"
"520847";"";"478";"598"
"530229";"";"395";"494"
"510047";"";"556";"695"
"510048";"";"556";"695"
"510021";"";"469";"586"
"510029";"";"469";"586"
"510049";"";"556";"695"
"510010";"";"461";"576"
"560078";"";"461";"576"
"510014";"";"461";"576"
"510053";"";"200";"250"
"510017";"";"469";"586"
"570046";"";"638";"798";"619"
"510078";"";"200";"250"
"570047";"";"632";"790";"613"
"510079";"";"200";"250"
"510065";"";"412";"515"
"510080";"";"200";"250"
"570045";"";"806";"1008";"782"
"510113";"";"446";"558"
"510114";"";"446";"558"
"510081";"";"200";"250"
"510096";"";"506";"632"
"510105";"";"523";"654"
"510104";"";"824";"1030";"799"
"510118";"";"606";"758";"588"
"510124";"";"690";"862";"669"
"510122";"";"690";"862";"669"
"510108";"";"551";"689"
"510121";"";"606";"758";"588"
"570049";"";"606";"758";"588"
"510107";"";"523";"654"
"510119";"";"606";"758";"588"
"510125";"";"572";"715"
"570048";"";"572";"715"
"510129";"";"393";"491"
"510178";"";"495";"619"
"510176";"";"343";"429"
"510175";"";"343";"429"
"510177";"";"495";"619"
"510180";"";"495";"619"
"510137";"";"330";"412"
"510117";"";"782";"978";"759"
"510179";"";"495";"619"
"510136";"";"327";"409"
"510181";"";"495";"619"
"510141";"";"330";"412"
"510138";"";"330";"412"
"510134";"";"165";"206"
"510142";"";"330";"412"
"510153";"";"584";"730"
"510140";"";"330";"412"
"510139";"";"330";"412"
"510155";"";"586";"732"
"510152";"";"584";"730"
"510150";"";"584";"730"
"510146";"";"584";"730"
"510147";"";"584";"730"
"510157";"";"586";"732"
"510151";"";"584";"730"
"510145";"";"584";"730"
"510156";"";"586";"732"
"510149";"";"584";"730"
"510168";"";"393";"491"
"510161";"";"586";"732"
"510166";"";"446";"558"
"510167";"";"393";"491"
"510163";"";"446";"558"
"510160";"";"586";"732"
"510158";"";"586";"732"
"510169";"";"393";"491"
"510170";"";"393";"491"
"510159";"";"586";"732"
"510172";"";"393";"491"
"510174";"";"393";"491"
"510185";"";"546";"682"
"510171";"";"393";"491"
"510154";"";"584";"730"
"510184";"";"546";"682"
"510189";"";"610";"762";"592"
"510187";"";"629";"786";"610"
"510173";"";"393";"491"
"510188";"";"629";"786";"610"
"510191";"";"555";"694"
"510194";"";"286";"358"
"510199";"";"255";"319"
"510192";"";"555";"694"
"510198";"";"445";"556"
"510197";"";"445";"556"
"510200";"";"430";"538"
"510195";"";"286";"358"
"510193";"";"555";"694"
"510196";"";"286";"358"
"510201";"";"255";"319"
"570023";"";"251";"314"
"570211";"";"380";"475"
"570022";"219";"153";"191"
"570019";"";"290";"362"
"570029";"";"488";"610"
"570208";"";"286";"358"
"570210";"";"366";"458"
"570030";"";"535";"669"
"570033";"";"469";"586"
"570213";"";"421";"526"
"570012";"";"233";"291"
"570014";"";"446";"558"
"530263";"224";"138";"172"
"530246";"220";"171";"214"
"570209";"";"385";"481"
"530244";"172";"134";"168"
"570024";"";"285";"356"
"570017";"";"303";"379"
"530257";"";"542";"678"
"530251";"";"216";"270"
"530016";"145";"49";"61"
"530241";"226";"176";"220"
"530261";"";"307";"384"
"530255";"";"834";"1042";"809"
"530260";"";"307";"384"
"530258";"";"440";"550"
"530057";"";"826";"1032";"801"
"570228";"";"757";"946";"734"
"530015";"145";"89";"111"
"530027";"312";"243";"304"
"530032";"217";"169";"211"
"560165";"217";"169";"211"
"530029";"312";"243";"304"
"530028";"312";"243";"304"
"530021";"148";"115";"144"
"530031";"148";"115";"144"
"530030";"312";"243";"304"
"530017";"259";"202";"252"
"530022";"148";"115";"144"
"530033";"217";"169";"211"
"530020";"399";"311";"389"
"530024";"217";"169";"211"
"530069";"";"216";"270"
"530038";"154";"115";"144"
"530033";"217";"169";"211"
"530066";"";"216";"270"
"530065";"";"216";"270"
"530067";"";"216";"270"
"530068";"";"216";"270"
"530049";"";"75";"94"
"530019";"183";"142";"178"
"570227";"";"154";"192"
"530052";"";"75";"94"
"530054";"";"168";"210"
"530053";"";"154";"192"
"530036";"";"83";"104"
"530046";"";"127";"159"
"530055";"";"94";"118"
"530035";"";"127";"159"
"530047";"";"119";"149"
"530050";"";"168";"210"
"530044";"";"154";"192"
"530040";"";"154";"192"
"530098";"";"306";"382"
"530043";"";"154";"192"
"570230";"183";"142";"178"
"530100";"306";"193";"241"
"530045";"";"154";"192"
"530230";"";"228";"285"
"570231";"";"154";"192"
"530072";"";"907";"1134";"880"
"530099";"";"306";"382"
"530081";"";"834";"1042";"809"
"530079";"";"726";"908";"704"
"530231";"";"228";"285"
"530074";"";"834";"1042";"809"
"530084";"";"542";"678"
"530070";"";"216";"270"
"560163";"";"40";"50"
"530076";"";"307";"384"
"530073";"";"834";"1042";"809"
"530083";"";"834";"1042";"809"
"530075";"";"307";"384"
"530077";"";"293";"366"
"530078";"";"307";"384"
"530089";"";"293";"366"
"530086";"";"293";"366"
"530091";"";"307";"384"
"530082";"";"834";"1042";"809"
"530088";"";"293";"366"
"530090";"";"307";"384"
"530092";"";"307";"384"
"530096";"";"358";"448"
"530095";"";"307";"384"
"530123";"";"36";"45"
"530093";"";"307";"384"
"530094";"";"307";"384"
"530097";"";"358";"448"
"530121";"";"36";"45"
"530122";"";"36";"45"
"530126";"368";"211";"264"
"530128";"";"264";"330"
"530132";"";"196";"245"
"530129";"";"297";"371"
"530130";"";"265";"331"
"530131";"";"298";"372"
"560168";"";"215";"269"
"570163";"";"305";"381"
"560166";"";"417";"521"
"530134";"";"215";"269"
"530135";"";"327";"409"
"560170";"";"228";"285"
"530133";"";"343";"429"
"530149";"637";"235";"294"
"530144";"140";"132";"165"
"530148";"";"97";"121"
"530154";"";"346";"432"
"530147";"80";"60";"75"
"530145";"172";"134";"168"
"530153";"";"508";"635"
"530151";"";"508";"635"
"530146";"";"80";"100"
"530150";"";"277";"346"
"530171";"";"120";"150"
"720098";"";"45";"56"
"520902";"";"92";"115"
"720097";"";"45";"56"
"530169";"";"92";"115"
"530314";"1043";"359";"449";"348"
"530172";"";"120";"150"
"530177";"105";"65";"81"
"530311";"668";"576";"720"
"530310";"562";"484";"605"
"530174";"";"141";"176"
"530328";"";"1043";"1304";"1012"
"530329";"1043";"436";"545"
"530360";"1193";"1028";"1285";"997"
"530276";"74";"37";"46"
"530279";"74";"45";"56"
"530359";"1718";"1480";"1850";"1436"
"530274";"74";"36";"45"
"530330";"1043";"339";"424";"329"
"530268";"139";"130";"162"
"530277";"74";"45";"56"
"530303";"131";"83";"104"
"530293";"86";"59";"74"
"530296";"86";"80";"100"
"530285";"298";"232";"290"
"530350";"48";"44";"55"
"530354";"78";"73";"91"
"530297";"69";"42";"52"
"570233";"288";"224";"280"
"530294";"86";"52";"65"
"530283";"118";"92";"115"
"530284";"118";"92";"115"
"530292";"";"85";"106"
"530287";"";"169";"211"
"530338";"";"508";"635"
"530340";"";"88";"110"
"530286";"";"169";"211"
"530289";"";"117";"146"
"530335";"";"503";"629"
"530337";"";"508";"635"
"560174";"";"477";"596"
"530339";"";"88";"110"
"530344";"";"358";"448"
"530341";"";"477";"596"
"530186";"209";"163";"204"
"530346";"";"508";"635"
"530240";"1043";"899";"1124";"872"
"530345";"";"477";"596"
"530182";"";"233";"291"
"530216";"593";"511";"639"
"530184";"";"233";"291"
"530180";"703";"539";"674"
"530181";"145";"49";"61"
"530185";"234";"182";"228"
"530188";"";"94";"118"
"530197";"94";"70";"88"
"530187";"209";"163";"204"
"530191";"";"93";"116"
"530190";"";"139";"174"
"530195";"";"93";"116"
"530205";"";"93";"116"
"530198";"";"217";"271"
"530189";"";"154";"192"
"530226";"";"196";"245"
"530203";"";"94";"118"
"530199";"";"93";"116"
"530193";"";"93";"116"
"530194";"";"93";"116"
"530201";"";"217";"271"
"530202";"";"93";"116"
"530204";"";"93";"116"
"530200";"";"217";"271"
"570232";"";"196";"245"
"570167";"";"248";"310"
"530196";"";"93";"116"
"570165";"";"298";"372"
"570164";"";"368";"460"
"570168";"";"248";"310"
"570166";"";"260";"325"
"530211";"";"256";"320"
"530208";"";"256";"320"
"530210";"";"256";"320"
"530209";"";"256";"320"
"530213";"";"374";"468"
"530207";"";"256";"320"
"530212";"";"256";"320"
"530222";"";"196";"245"
"530214";"";"374";"468"
"530227";"";"220";"275"
"550027";"147";"71";"89"
"570235";"";"397";"496"
"550028";"170";"105";"131"
"530234";"";"230";"288"
"560172";"";"228";"285"
"530228";"";"220";"275"
"550031";"";"175";"219"
"550033";"";"209";"261"
"530232";"";"228";"285"
"550034";"";"246";"308"
"550030";"204";"159";"199"
"550035";"";"253";"316"
"550032";"";"205";"256"
"550018";"";"37";"46"
"550012";"";"96";"120"
"540080";"147";"72";"90"
"550010";"";"32";"40"
"540010";"187";"112";"140"
"540011";"102";"61";"76"
"540077";"100";"62";"78"
"550017";"";"40";"50"
"550015";"";"286";"358"
"550016";"";"39";"49"
"540081";"170";"96";"120"
"540082";"";"137";"171"
"540050";"";"88";"110"
"540072";"155";"96";"120"
"540073";"";"155";"194"
"540059";"431";"170";"212"
"540027";"";"102";"128"
"540071";"155";"68";"85"
"560175";"";"70";"88"
"540075";"233";"161";"201"
"540074";"233";"127";"159"
"560076";"";"90";"112"
"540055";"";"61";"76"
"540051";"";"135";"169"
"540042";"";"88";"110"
"540058";"";"189";"236"
"540054";"";"61";"76"
"560177";"";"70";"88"
"560178";"";"70";"88"
"540029";"";"88";"110"
"540036";"";"74";"92"
"540038";"71";"53";"66"
"540049";"";"139";"174"
"540034";"";"105";"131"
"540044";"";"74";"92"
"540046";"";"74";"92"
"540032";"";"74";"92"
"540031";"";"74";"92"
"540030";"";"88";"110"
"540041";"";"74";"92"
"560176";"";"74";"92"
"540035";"";"88";"110"
"540060";"";"111";"139"
"540066";"";"81";"101"
"540045";"";"74";"92"
"540018";"";"46";"58"
"540032";"";"74";"92"
"540021";"";"46";"58"
"540026";"";"28";"35"
"540061";"";"72";"90"
"540017";"";"33";"41"
"540042";"";"88";"110"
"540056";"";"24";"30"
"540024";"";"46";"58"
"540063";"";"201";"251"
"540023";"";"32";"40"
"540064";"";"33";"41"
"570170";"";"47";"59"
"570176";"";"162";"202"
"560029";"";"56";"70"
"540022";"";"32";"40"
"560050";"";"197";"246"
"570180";"";"244";"305"
"560058";"";"341";"426"
"560052";"";"162";"202"
"560056";"";"385";"481"
"560044";"";"46";"58"
"570177";"";"473";"591"
"560045";"";"473";"591"
"560047";"";"473";"591"
"530060";"";"228";"285"
"560048";"";"473";"591"
"530061";"";"166";"208"
"570179";"";"385";"481"
"560046";"";"473";"591"
"560054";"";"385";"481"
"560055";"";"385";"481"
"560036";"";"360";"450"
"560043";"";"171";"214"
"560075";"";"276";"345"
"560060";"";"244";"305"
"570173";"273";"150";"188"
"560020";"";"635";"794";"616"
"560033";"";"211";"264"
"560059";"";"244";"305"
"560042";"201";"189";"236"
"570171";"";"696";"870";"675"
"560015";"670";"635";"794";"616"
"570174";"";"448";"560"
"520037";"363";"189";"236"
"520036";"381";"203";"254"
"560011";"675";"589";"736"
"520136";"";"403";"504"
"520032";"99";"74";"92"
"520163";"336";"262";"328"
"520135";"";"403";"504"
"520164";"336";"262";"328"
"570175";"";"440";"550"
"520131";"";"403";"504"
"520158";"";"370";"462"
"520160";"";"441";"551"
"520132";"";"403";"504"
"520161";"";"381";"476"
"520159";"";"370";"462"
"520107";"";"847";"1059";"822"
"520105";"";"847";"1059";"822"
"520134";"";"403";"504"
"520133";"";"403";"504"
"520148";"";"947";"1184";"919"
"520147";"";"947";"1184";"919"
"570068";"";"828";"1035";"803"
"520146";"";"947";"1184";"919"
"570067";"";"828";"1035";"803"
"520149";"";"887";"1109";"860"
"520128";"";"176";"220"
"520116";"";"139";"174"
"520137";"";"409";"511"
"570066";"";"947";"1184";"919"
"520104";"333";"289";"361"
"520103";"333";"289";"361"
"520123";"";"356";"445"
"520117";"";"466";"582"
"520124";"";"356";"445"
"520127";"";"417";"521"
"520153";"241";"207";"259"
"520126";"";"417";"521"
"520130";"";"293";"366"
"570236";"";"398";"498"
"520154";"304";"261";"326"
"520157";"241";"207";"259"
"520397";"";"173";"216"
"520416";"";"173";"216"
"520423";"";"173";"216"
"520156";"241";"207";"259"
"520406";"";"173";"216"
"520402";"";"173";"216"
"520424";"";"173";"216"
"520155";"241";"207";"259"
"570069";"241";"207";"259"
"520396";"";"173";"216"
"520417";"";"173";"216"
"520419";"";"173";"216"
"520421";"";"173";"216"
"520398";"";"173";"216"
"520403";"";"173";"216"
"520415";"";"173";"216"
"520407";"";"173";"216"
"520412";"";"173";"216"
"520400";"";"173";"216"
"520411";"";"173";"216"
"520414";"";"173";"216"
"520408";"";"173";"216"
"520399";"";"173";"216"
"520425";"";"216";"270"
"520380";"";"173";"216"
"520377";"";"173";"216"
"520410";"";"173";"216"
"520371";"";"173";"216"
"520383";"";"173";"216"
"520428";"";"216";"270"
"520385";"";"173";"216"
"520393";"";"173";"216"
"520390";"";"173";"216"
"520375";"";"173";"216"
"520178";"";"415";"519"
"570222";"";"173";"216"
"520389";"";"173";"216"
"520382";"";"173";"216"
"520187";"";"415";"519"
"520174";"";"415";"519"
"570220";"";"173";"216"
"520376";"";"173";"216"
"520391";"";"173";"216"
"520180";"";"415";"519"
"520183";"";"415";"519"
"520191";"";"415";"519"
"520170";"";"415";"519"
"520176";"";"415";"519"
"520369";"";"503";"629"
"520189";"";"415";"519"
"520367";"";"503";"629"
"520173";"";"415";"519"
"520182";"";"415";"519"
"520366";"";"503";"629"
"520368";"";"503";"629"
"520365";"";"503";"629"
"520431";"";"486";"608"
"520429";"";"486";"608"
"520434";"";"486";"608"
"520439";"";"486";"608"
"520364";"";"503";"629"
"520430";"";"486";"608"
"520441";"";"486";"608"
"520442";"";"486";"608"
"520444";"";"486";"608"
"520435";"";"486";"608"
"520436";"";"486";"608"
"520443";"";"486";"608"
"520438";"";"486";"608"
"520433";"";"486";"608"
"520348";"";"425";"531"
"520437";"";"486";"608"
"520446";"";"486";"608"
"520432";"";"486";"608"
"520440";"";"486";"608"
"520353";"";"425";"531"
"520360";"";"425";"531"
"520347";"";"425";"531"
"520351";"";"425";"531"
"520352";"";"425";"531"
"520362";"";"425";"531"
"520359";"";"425";"531"
"570218";"";"425";"531"
"520356";"";"425";"531"
"520355";"";"425";"531"
"520358";"";"425";"531"
"520350";"";"425";"531"
"520361";"";"425";"531"
"520354";"";"425";"531"
"520346";"";"425";"531"
"520188";"";"415";"519"
"520176";"";"415";"519"
"570221";"";"425";"531"
"520172";"";"415";"519"
"520357";"";"425";"531"
"520185";"";"415";"519"
"520186";"";"415";"519"
"520181";"";"415";"519"
"520184";"";"415";"519"
"520179";"";"415";"519"
"520171";"";"415";"519"
"520190";"";"415";"519"
"520474";"";"361";"451"
"570101";"";"361";"451"
"560115";"";"361";"451"
"570104";"";"361";"451"
"570105";"";"361";"451"
"570102";"";"361";"451"
"520175";"";"415";"519"
"570103";"";"361";"451"
"570106";"";"361";"451"
"570099";"";"361";"451"
"520496";"";"392";"490"
"520503";"";"392";"490"
"520518";"";"392";"490"
"520504";"";"392";"490"
"520513";"";"392";"490"
"520511";"";"392";"490"
"520500";"";"392";"490"
"520507";"";"392";"490"
"520516";"";"392";"490"
"520515";"";"392";"490"
"520497";"";"392";"490"
"520501";"";"392";"490"
"570219";"";"392";"490"
"520520";"";"402";"502"
"520505";"";"392";"490"
"520514";"";"392";"490"
"520508";"";"392";"490"
"520521";"";"402";"502"
"570107";"";"352";"440"
"570187";"";"352";"440"
"570114";"";"352";"440"
"520523";"";"402";"502"
"520491";"";"375";"469"
"520489";"";"375";"469"
"520482";"";"375";"469"
"520483";"";"375";"469"
"560120";"";"352";"440"
"520494";"";"375";"469"
"520478";"";"352";"440"
"520485";"";"375";"469"
"520487";"";"375";"469"
"560121";"";"375";"469"
"520493";"";"375";"469"
"520517";"";"392";"490"
"520196";"";"140";"175"
"560123";"";"375";"469"
"520488";"";"375";"469"
"520524";"";"352";"440"
"520327";"";"432";"540"
"520480";"";"375";"469"
"520168";"";"759";"949";"736"
"520166";"";"759";"949";"736"
"570076";"";"173";"216"
"520165";"";"759";"949";"736"
"520167";"";"759";"949";"736"
"520328";"";"432";"540"
"520344";"";"365";"456"
"520527";"";"102";"128"
"520532";"";"102";"128"
"570070";"";"382";"478"
"570071";"";"382";"478"
"570077";"";"173";"216"
"570075";"";"173";"216"
"520194";"";"140";"175"
